date,iso_week,open,high,low,close,volume,market_capitalization,close_point_relative_normalization,volume_point_relative_normalization
2017-04-18,2017-16,1193.77,1217.57,1193.77,1211.67,270524000.0,19433800000.0,0.024286946083486916,0.4764095595177671
2017-04-19,2017-16,1212.13,1215.51,1205.08,1210.29,288061000.0,19734800000.0,0.023120361134123302,0.5721193466171117
2017-04-20,2017-16,1211.08,1240.79,1208.41,1229.08,315108000.0,19719900000.0,0.03900451417654316,0.71973083157326
2017-04-21,2017-16,1229.42,1235.94,1215.56,1222.05,272167000.0,20020700000.0,0.03306169374609014,0.4853763828173181
2017-04-22,2017-16,1222.71,1235.56,1208.47,1231.71,249320000.0,19913900000.0,0.041227788391634324,0.36068678334997895
2017-04-23,2017-17,1231.92,1232.2,1203.94,1207.21,258951000.0,20066200000.0,0.0,0.0
2017-04-24,2017-17,1209.63,1250.94,1209.63,1250.15,235806000.0,19705400000.0,0.035569619204612435,-0.08937984406316257
2017-04-25,2017-17,1250.45,1267.58,1249.97,1265.49,242556000.0,20372300000.0,0.048276604733227924,-0.06331313646211056
2017-04-26,2017-17,1265.99,1294.83,1265.93,1281.08,329631000.0,20627900000.0,0.061190679334995446,0.2729473915914593
2017-04-27,2017-17,1281.88,1319.7,1281.3,1317.73,449197000.0,20889200000.0,0.09154993745909978,0.7346795339658854
2017-04-28,2017-17,1317.74,1331.28,1292.37,1316.48,527489000.0,21476000000.0,0.09051449209333917,1.0370224482624124
2017-04-29,2017-17,1317.84,1327.2,1315.21,1321.79,422706000.0,21479800000.0,0.09491306400709076,0.6323783264015199
2017-04-30,2017-18,1321.87,1347.91,1314.92,1347.89,413115000.0,21548400000.0,0.0,0.0
2017-05-01,2017-18,1348.3,1434.32,1348.3,1421.6,713624000.0,21981800000.0,0.054685471366357596,0.7274221463757065
2017-05-02,2017-18,1421.03,1473.9,1415.69,1452.82,477338000.0,23170200000.0,0.07784759883966785,0.15546034397201747
2017-05-03,2017-18,1453.78,1492.77,1447.49,1490.09,583796000.0,23707100000.0,0.10549822314877311,0.4131561429626134
2017-05-04,2017-18,1490.72,1608.91,1490.72,1537.67,933549000.0,24311900000.0,0.1407978395863163,1.2597799644166878
2017-05-05,2017-18,1540.87,1618.03,1530.31,1555.45,946036000.0,25133100000.0,0.15398882698143024,1.2900064146787216
2017-05-06,2017-18,1556.81,1578.8,1542.5,1578.8,582530000.0,25395600000.0,0.17131219906668926,0.41009162097720964
2017-05-07,2017-19,1579.47,1596.72,1559.76,1596.71,1080030000.0,25768500000.0,0.0,0.0
2017-05-08,2017-19,1596.92,1723.35,1596.92,1723.35,1340320000.0,26056500000.0,0.07931308753624622,0.24100256474357185
2017-05-09,2017-19,1723.89,1833.49,1716.3,1755.36,1167920000.0,28132200000.0,0.09936056015181216,0.08137736914715332
2017-05-10,2017-19,1756.52,1788.44,1719.1,1787.13,915723000.0,28668100000.0,0.11925772369434662,-0.15213188522541043
2017-05-11,2017-19,1780.37,1873.93,1755.35,1848.57,799490000.0,29060600000.0,0.1577368463903901,-0.25975204392470574
2017-05-12,2017-19,1845.76,1856.15,1694.01,1724.24,740984000.0,30131100000.0,0.07987048368207117,-0.3139227614047758
2017-05-13,2017-19,1723.12,1812.99,1651.08,1804.91,579635000.0,28132300000.0,0.13039312085475752,-0.463315833819431
2017-05-14,2017-20,1800.86,1831.42,1776.62,1808.91,437196000.0,29405100000.0,0.0,0.0
2017-05-15,2017-20,1808.44,1812.8,1708.54,1738.43,731529000.0,29532600000.0,-0.03896269023887311,0.6732289407954326
2017-05-16,2017-20,1741.7,1785.94,1686.54,1734.45,959045000.0,28446300000.0,-0.041162910260875374,1.1936271146122106
2017-05-17,2017-20,1726.73,1864.05,1661.91,1839.09,1064730000.0,28204800000.0,0.01668408046834835,1.435360799275382
2017-05-18,2017-20,1818.7,1904.48,1807.12,1888.65,894321000.0,29710500000.0,0.04408179511418475,1.0455836741415752
2017-05-19,2017-20,1897.37,2004.52,1890.25,1987.71,1157290000.0,30999000000.0,0.09884405525979734,1.647073623729403
2017-05-20,2017-20,1984.24,2084.73,1974.92,2084.73,961336000.0,32422400000.0,0.15247856443935848,1.1988673272399564
2017-05-21,2017-21,2067.03,2119.08,2037.5,2041.2,1147860000.0,33779400000.0,0.0,0.0
2017-05-22,2017-21,2043.19,2303.9,2017.87,2173.4,1942220000.0,33393600000.0,0.06476582402508324,0.6920356140992805
2017-05-23,2017-21,2191.56,2320.82,2178.5,2320.42,1378750000.0,35822600000.0,0.1367920830883793,0.20114822365096785
2017-05-24,2017-21,2321.37,2523.72,2321.37,2443.64,1725380000.0,37949200000.0,0.19715853419557106,0.503127559109996
2017-05-25,2017-21,2446.24,2763.71,2285.3,2304.98,2406700000.0,39995400000.0,0.12922790515383098,1.096684264631575
2017-05-26,2017-21,2320.89,2573.79,2071.99,2202.42,1763480000.0,37950600000.0,0.0789829512051734,0.5363197602495078
2017-05-27,2017-21,2196.27,2260.2,1855.83,2038.87,1700480000.0,35917100000.0,-0.0011414854007447683,0.48143501820779533
2017-05-28,2017-22,2054.08,2267.34,2054.08,2155.8,1147140000.0,33595900000.0,0.0,0.0
2017-05-29,2017-22,2159.43,2307.05,2107.17,2255.61,994625000.0,35323500000.0,0.04629835791817416,-0.1329523859337134
2017-05-30,2017-22,2255.36,2301.96,2124.57,2175.47,1443970000.0,36897000000.0,0.009124223026254485,0.2587565597921788
2017-05-31,2017-22,2187.19,2311.08,2145.57,2286.41,1544830000.0,35786700000.0,0.06058539753223835,0.3466795683177293
2017-06-01,2017-22,2288.33,2448.39,2288.33,2407.88,1653180000.0,37446200000.0,0.11693106967251121,0.44113185836079283
2017-06-02,2017-22,2404.03,2488.55,2373.32,2488.55,1317030000.0,39344600000.0,0.15435105297337404,0.14809874993462002
2017-06-03,2017-22,2493.72,2581.91,2423.57,2515.35,1514950000.0,40817100000.0,0.1667826328973001,0.3206321809020696
2017-06-04,2017-23,2547.79,2585.89,2452.54,2511.81,1355120000.0,41708200000.0,0.0,0.0
2017-06-05,2017-23,2512.4,2686.81,2510.22,2686.81,1369310000.0,41133900000.0,0.06967087478750389,0.010471397367022739
2017-06-06,2017-23,2690.84,2999.91,2690.84,2863.2,2089610000.0,44061000000.0,0.13989513538046272,0.542011039612728
2017-06-07,2017-23,2869.38,2869.38,2700.56,2732.16,1517710000.0,46989800000.0,0.08772558433957989,0.11998199421453459
2017-06-08,2017-23,2720.49,2815.3,2670.95,2805.62,1281170000.0,44557100000.0,0.11697142697895146,-0.05457081291693722
2017-06-09,2017-23,2807.44,2901.71,2795.62,2823.81,1348950000.0,45987100000.0,0.12421321676400687,-0.004553102308282653
2017-06-10,2017-23,2828.14,2950.99,2746.55,2947.71,2018890000.0,46331400000.0,0.17354019611355964,0.4898237794438869
2017-06-11,2017-24,2942.41,2996.6,2840.53,2958.11,1752400000.0,48208700000.0,0.0,0.0
2017-06-12,2017-24,2953.22,2997.26,2518.56,2659.63,2569530000.0,48391200000.0,-0.10090226529777457,0.46629194247888606
2017-06-13,2017-24,2680.91,2789.04,2650.38,2717.02,1781200000.0,43934100000.0,-0.08150136404663788,0.01643460397169605
2017-06-14,2017-24,2716.88,2786.83,2412.94,2506.37,1696560000.0,44528300000.0,-0.15271237377920366,-0.03186487103401048
2017-06-15,2017-24,2499.58,2534.71,2212.96,2464.58,2026260000.0,40971300000.0,-0.1668396374712232,0.15627710568363384
2017-06-16,2017-24,2469.57,2539.92,2385.15,2518.56,1195190000.0,40484100000.0,-0.14859149930191917,-0.31796964163433006
2017-06-17,2017-24,2514.01,2685.19,2484.96,2655.88,1534510000.0,41217200000.0,-0.10216996663410083,-0.12433805067336223
2017-06-18,2017-25,2655.35,2662.1,2516.33,2548.29,1178660000.0,43539300000.0,0.0,0.0
2017-06-19,2017-25,2549.03,2662.85,2549.03,2589.6,1446840000.0,41800600000.0,0.016210870819255208,0.22752956747492914
2017-06-20,2017-25,2591.26,2763.45,2589.82,2721.79,1854190000.0,42498000000.0,0.06808487260084206,0.5731338978161642
2017-06-21,2017-25,2709.43,2772.01,2660.4,2689.1,1626580000.0,44440800000.0,0.055256662310804394,0.38002477389578004
2017-06-22,2017-25,2691.03,2723.74,2642.36,2705.41,1097940000.0,44143700000.0,0.061657032755298546,-0.06848455025198108
2017-06-23,2017-25,2707.34,2765.17,2706.37,2744.91,961319000.0,44415900000.0,0.07715762334742116,-0.18439668776407103
2017-06-24,2017-25,2738.52,2757.94,2583.19,2608.72,982750000.0,44932900000.0,0.02371394150587247,-0.1662141754195442
